restaurant_id,restaurant_name,cuisine,city,area,total_orders,total_cancellations,cancellation_rate_pct,avg_delivery_duration,avg_order_value,avg_quality_risk,restaurant_health_score,distinct_items_served,top_ordered_item
RST01918,Masala Junction Al Raha Beach,Indian,Abu Dhabi,Al Raha Beach,391,29,7.42,43.6,233.71,0.312,0.99,10,Mango Lassi
RST01920,Bombay Kitchen JLT,Indian,Dubai,JLT,356,32,8.99,42.96,123.5,0.334,0.9,10,Chicken Biryani
RST01929,Al Safadi Business Bay,Arabic,Dubai,Business Bay,364,38,10.44,45.04,124.02,0.365,0.782,10,Falafel Wrap
RST01934,Curry Leaf Al Nahda,Indian,Sharjah,Al Nahda,385,48,12.47,42.77,54.84,0.362,0.755,10,Dal Makhani
RST01937,Emirati Table Muwaileh,Arabic,Sharjah,Muwaileh,412,37,8.98,42.49,64.88,0.36,0.798,10,Lamb Mandi
RST01939,Nonna Rosa Satwa,Italian,Dubai,Satwa,387,37,9.56,42.24,71.45,0.385,0.685,10,Caprese Salad
RST01941,Bombay Kitchen JLT,Indian,Dubai,JLT,430,52,12.09,42.67,112.5,0.419,0.531,10,Chicken Tikka Masala
RST01964,Ihaw Ihaw Al Nahda,Filipino,Sharjah,Al Nahda,421,44,10.45,43.2,52.77,0.392,0.66,10,Lechon Kawali
RST01977,Izakaya House DIFC,Japanese,Dubai,DIFC,360,47,13.06,41.69,343.96,0.406,0.584,10,Tonkotsu Ramen
RST01986,Tandoor House Dubai Hills,Indian,Dubai,Dubai Hills,403,33,8.19,42.4,245.47,0.346,0.835,10,Chicken Tikka Masala
RST00001,Smash & Stack Satwa,American,Dubai,Satwa,414,41,9.9,43.34,62.83,0.337,0.843,10,Beef Hot Dog
RST00014,Thai Orchid Palm Jumeirah,Thai,Dubai,Palm Jumeirah,388,45,11.6,43.06,215.4,0.412,0.602,5,Pad Thai
RST00015,Trattoria Roma Palm Jumeirah,Italian,Dubai,Palm Jumeirah,411,40,9.73,42.14,335.87,0.318,0.943,10,Lasagne al Forno
RST00044,Tandoor House Al Shamkha,Indian,Abu Dhabi,Al Shamkha,399,44,11.03,43.0,58.89,0.355,0.793,10,Chicken Biryani
RST00047,Namaste Kitchen Al Nahda,Indian,Sharjah,Al Nahda,381,33,8.66,43.77,61.57,0.334,0.932,10,Butter Chicken
RST00058,Royal Biryani House Business Bay,Indian,Dubai,Business Bay,371,39,10.51,44.33,114.19,0.383,0.744,10,Palak Paneer
RST00067,Golden Curry Marina,Indian,Dubai,Marina,369,24,6.5,42.76,256.48,0.33,0.898,10,Samosa (2pcs)
RST00072,Lucky Wok Al Nahda,Chinese,Sharjah,Al Nahda,436,41,9.4,43.08,51.71,0.346,0.831,10,Kung Pao Chicken
RST00074,Masala Junction Mohammed Bin Zayed City,Indian,Abu Dhabi,Mohammed Bin Zayed City,383,52,13.58,42.56,61.96,0.346,0.818,10,Mango Lassi
RST00090,Mandi House Al Barsha,Arabic,Dubai,Al Barsha,376,34,9.04,44.22,125.88,0.364,0.759,10,Dates & Karak
RST00094,Nobu Express JLT,Japanese,Dubai,JLT,378,33,8.73,42.51,150.51,0.38,0.665,10,Yakitori Skewers
RST00098,Wok to Walk Marina,Chinese,Dubai,Marina,385,53,13.77,42.95,233.96,0.379,0.728,10,Kung Pao Chicken
RST00112,Manila Garden Al Reef,Filipino,Abu Dhabi,Al Reef,377,57,15.12,43.41,47.97,0.439,0.48,10,Sisig Rice Bowl
RST00114,Nonna Rosa Al Nahda Dubai,Italian,Dubai,Al Nahda Dubai,376,57,15.16,42.97,69.96,0.428,0.532,10,Cannoli Siciliani
RST00122,Nobu Express Yas Island,Japanese,Abu Dhabi,Yas Island,386,47,12.18,43.11,352.96,0.415,0.554,10,Miso Soup
RST00125,Al Dawaar Grill Downtown,Arabic,Dubai,Downtown,377,57,15.12,42.52,287.79,0.453,0.429,10,Lamb Mandi
RST00145,Mumbai Street Food Marina,Indian,Dubai,Marina,366,48,13.11,44.58,261.01,0.43,0.493,10,Mango Lassi
RST00148,Peshawar Wala Dubai South,Pakistani,Dubai,Dubai South,387,42,10.85,41.76,50.74,0.383,0.712,10,Haleem
RST00164,Al Safadi Deira,Arabic,Dubai,Deira,396,31,7.83,42.74,64.15,0.357,0.827,10,Mixed Grill
RST00172,Bedouin Kitchen Arabian Ranches,Arabic,Dubai,Arabian Ranches,399,44,11.03,43.11,130.2,0.327,0.911,10,Falafel Wrap
RST00191,Nonna Rosa Jumeirah Village Triangle,Italian,Dubai,Jumeirah Village Triangle,386,36,9.33,41.56,141.9,0.365,0.759,10,Lasagne al Forno
RST00198,Royal Biryani House Al Khalidiyah,Indian,Abu Dhabi,Al Khalidiyah,389,52,13.37,39.82,112.15,0.41,0.552,10,Chicken Tikka Masala
RST00201,Desi Zaika Khalidiyah,Pakistani,Abu Dhabi,Khalidiyah,390,60,15.38,43.47,101.39,0.45,0.417,10,Karahi Chicken
RST00202,Curry Leaf JLT,Indian,Dubai,JLT,410,39,9.51,43.64,119.18,0.36,0.79,10,Gulab Jamun
RST00204,Burrito Bandido Al Reem Island,Mexican,Abu Dhabi,Al Reem Island,417,56,13.43,41.98,106.98,0.453,0.397,3,Chicken Burrito
RST00207,Tandoor House Downtown,Indian,Dubai,Downtown,405,38,9.38,42.09,248.46,0.386,0.706,10,Palak Paneer
RST00214,Lahori Chaska Bur Dubai,Pakistani,Dubai,Bur Dubai,424,43,10.14,43.79,51.38,0.331,0.923,10,Haleem
RST00222,Curry Leaf Al Majaz,Indian,Sharjah,Al Majaz,370,38,10.27,43.74,56.8,0.373,0.728,10,Chicken Tikka Masala
RST00229,Bombay Kitchen Al Nahda Dubai,Indian,Dubai,Al Nahda Dubai,422,51,12.09,44.42,55.81,0.407,0.609,10,Gulab Jamun
RST00241,Sarap Dito Al Jurf,Filipino,Ajman,Al Jurf,380,32,8.42,42.34,50.43,0.328,0.934,10,Crispy Pata
RST00248,Jollibee Express Al Nahda Dubai,Filipino,Dubai,Al Nahda Dubai,378,49,12.96,43.27,50.28,0.415,0.583,10,Beef Caldereta
RST00253,Mandi House Al Taawun,Arabic,Sharjah,Al Taawun,382,52,13.61,42.92,64.55,0.389,0.67,10,Hummus Platter
RST00259,Bombay Kitchen Marina,Indian,Dubai,Marina,387,37,9.56,42.13,248.74,0.34,0.871,10,Chicken Biryani
RST00264,Liberty Grill Festival City,American,Dubai,Festival City,385,35,9.09,44.11,251.41,0.401,0.657,10,Mac & Cheese
RST00268,Amalfi Table Bur Dubai,Italian,Dubai,Bur Dubai,398,36,9.05,41.75,67.55,0.372,0.716,10,Pasta Carbonara
RST00270,Mandi House Downtown,Arabic,Dubai,Downtown,389,40,10.28,43.4,300.78,0.387,0.705,10,Dates & Karak
RST00276,Jollibee Express Al Muroor,Filipino,Abu Dhabi,Al Muroor,386,48,12.44,43.74,48.05,0.374,0.708,10,Longganisa Rice
RST00282,Nonna Rosa Downtown,Italian,Dubai,Downtown,393,29,7.38,41.73,322.39,0.343,0.841,10,Caprese Salad
RST00289,Al Dawaar Grill Al Nuaimiya,Arabic,Ajman,Al Nuaimiya,414,37,8.94,41.97,63.95,0.336,0.907,10,Machboos
RST00299,Five Guys Kitchen Oud Metha,American,Dubai,Oud Metha,390,39,10.0,42.53,124.18,0.334,0.884,10,BBQ Chicken Wings
RST00308,Karachi Darbar Downtown,Pakistani,Dubai,Downtown,366,49,13.39,42.61,224.22,0.392,0.635,10,Karahi Chicken
RST00312,Pasta Fresca Business Bay,Italian,Dubai,Business Bay,373,36,9.65,43.73,140.4,0.346,0.845,10,Tiramisu
RST00314,Spice Route Al Karamah,Indian,Abu Dhabi,Al Karamah,407,45,11.06,42.82,115.4,0.44,0.472,10,Palak Paneer
RST00335,Ihaw Ihaw Al Majaz,Filipino,Sharjah,Al Majaz,431,43,9.98,41.9,49.02,0.368,0.753,10,Crispy Pata
RST00348,Cedar Tree Downtown,Lebanese,Dubai,Downtown,407,41,10.07,44.48,243.22,0.373,0.742,10,Lamb Kibbeh
RST00352,Al Hamra Pakistani Sports City,Pakistani,Dubai,Sports City,416,42,10.1,41.56,102.92,0.359,0.767,10,Haleem
RST00375,Sarap Dito Al Rashidiya,Filipino,Ajman,Al Rashidiya,400,39,9.75,43.24,49.15,0.391,0.638,10,Halo Halo
RST00393,Curry Leaf Motor City,Indian,Dubai,Motor City,394,54,13.71,43.21,121.65,0.386,0.686,10,Butter Chicken
RST00398,Al Waha Lebanese Business Bay,Lebanese,Dubai,Business Bay,394,39,9.9,41.81,108.94,0.354,0.795,10,Shanklish Salad
RST00408,Punjab Grill Dubai South,Indian,Dubai,Dubai South,384,40,10.42,43.54,57.47,0.37,0.733,10,Lamb Rogan Josh
RST00409,BBQ Tonight Khalifa City,Pakistani,Abu Dhabi,Khalifa City,405,41,10.12,42.98,101.21,0.34,0.879,10,Aloo Gosht
RST00418,Bombay Kitchen Marina,Indian,Dubai,Marina,356,41,11.52,42.58,251.33,0.353,0.795,10,Butter Chicken
RST00419,The Wing Co Jumeirah,American,Dubai,Jumeirah,372,44,11.83,41.96,128.33,0.379,0.694,10,Nashville Hot Tenders
RST00437,Arabian Nights Kitchen International City,Arabic,Dubai,International City,420,66,15.71,43.65,63.3,0.429,0.543,10,Kabsa
RST00439,Golden Curry Business Bay,Indian,Dubai,Business Bay,415,43,10.36,42.65,116.47,0.4,0.6,10,Garlic Naan
RST00458,Maharaja Palace Al Barsha,Indian,Dubai,Al Barsha,342,38,11.11,42.62,117.95,0.335,0.882,10,Dal Makhani
RST00469,Peking House Al Barsha,Chinese,Dubai,Al Barsha,384,39,10.16,42.53,109.67,0.337,0.883,10,Wonton Soup
RST00479,Peshawar Wala Downtown,Pakistani,Dubai,Downtown,381,26,6.82,41.61,220.99,0.341,0.863,10,Nihari
RST00484,Al Hamra Pakistani Shahama,Pakistani,Abu Dhabi,Shahama,397,44,11.08,43.01,49.56,0.33,0.923,10,Haleem
RST00485,Spice Route Al Majaz,Indian,Sharjah,Al Majaz,410,44,10.73,41.23,59.18,0.388,0.631,10,Palak Paneer
RST00488,Il Pomodoro International City,Italian,Dubai,International City,376,41,10.9,40.81,70.42,0.377,0.728,10,Lasagne al Forno
RST00492,Al Fanar Mirdif,Arabic,Dubai,Mirdif,413,33,7.99,42.52,130.38,0.329,0.897,10,Kabsa
RST00493,Bombay Kitchen Oud Metha,Indian,Dubai,Oud Metha,381,33,8.66,41.81,120.74,0.339,0.858,10,Palak Paneer
RST00498,Adobo House Business Bay,Filipino,Dubai,Business Bay,408,45,11.03,42.11,96.45,0.358,0.785,10,Sinigang na Baboy
RST00506,Maharaja Palace Downtown,Indian,Dubai,Downtown,411,29,7.06,42.71,256.13,0.351,0.821,10,Palak Paneer
RST00513,Bollywood Bites JLT,Indian,Dubai,JLT,358,50,13.97,42.41,119.49,0.407,0.571,10,Dal Makhani
RST00518,Pasta Fresca Al Quoz,Italian,Dubai,Al Quoz,425,52,12.24,42.13,69.36,0.379,0.721,10,Caprese Salad
RST00526,Mumbai Street Food Palm Jumeirah,Indian,Dubai,Palm Jumeirah,411,41,9.98,42.43,257.2,0.399,0.612,10,Gulab Jamun
RST00527,Lucky Wok JLT,Chinese,Dubai,JLT,406,41,10.1,41.94,109.45,0.4,0.623,10,Dim Sum Basket
RST00535,Sisig Station Al Majaz,Filipino,Sharjah,Al Majaz,402,48,11.94,44.65,50.97,0.365,0.79,10,Sisig Rice Bowl
RST00536,Cedar Tree International City,Lebanese,Dubai,International City,403,51,12.66,42.33,56.06,0.393,0.637,10,Baba Ghanoush
RST00560,Tawlet Al Taawun,Lebanese,Sharjah,Al Taawun,391,35,8.95,44.24,59.51,0.323,0.979,10,Baba Ghanoush
RST00562,All American Diner Palm Jumeirah,American,Dubai,Palm Jumeirah,394,45,11.42,42.38,264.03,0.399,0.622,10,Chocolate Milkshake
RST00580,Green Valley Pakistani Mirdif,Pakistani,Dubai,Mirdif,394,32,8.12,43.13,106.81,0.349,0.844,10,Mutton Biryani
RST00590,BBQ Smokehouse Dubai Hills,American,Dubai,Dubai Hills,409,54,13.2,43.85,265.91,0.429,0.515,10,Chocolate Milkshake
RST00592,Delhi Darbar Sports City,Indian,Dubai,Sports City,378,40,10.58,42.37,116.65,0.369,0.764,10,Dal Makhani
RST00596,Pampanga Kitchen Mirdif,Filipino,Dubai,Mirdif,363,32,8.82,44.0,95.34,0.353,0.797,10,Sinigang na Baboy
RST00601,Nihari House Dubai Hills,Pakistani,Dubai,Dubai Hills,374,48,12.83,43.49,219.52,0.405,0.588,10,Chapli Kebab
RST00608,Mezze House Al Nahda,Lebanese,Sharjah,Al Nahda,385,34,8.83,43.47,55.27,0.349,0.843,10,Chicken Tawook
RST00626,Al Waha Lebanese Muwaileh,Lebanese,Sharjah,Muwaileh,421,46,10.93,44.19,57.84,0.415,0.573,10,Fattoush Salad
RST00651,Islamabad Grill Al Nahda,Pakistani,Sharjah,Al Nahda,400,54,13.5,45.49,52.49,0.472,0.369,10,Chapli Kebab
RST00671,Al Waha Lebanese Al Nahda,Lebanese,Sharjah,Al Nahda,408,56,13.73,42.99,54.52,0.39,0.67,10,Baba Ghanoush
RST00685,Saffron Table Al Jurf,Indian,Ajman,Al Jurf,370,30,8.11,41.76,58.76,0.341,0.828,10,Samosa (2pcs)
RST00694,Tokyo Kitchen DIFC,Japanese,Dubai,DIFC,364,50,13.74,42.66,344.55,0.394,0.658,10,Tonkotsu Ramen
RST00701,Adobo House Silicon Oasis,Filipino,Dubai,Silicon Oasis,389,73,18.77,42.63,50.93,0.505,0.224,10,Chicken Adobo
RST00707,Golden Curry DIFC,Indian,Dubai,DIFC,406,32,7.88,42.95,245.36,0.342,0.88,10,Garlic Naan
RST00710,Arabian Nights Kitchen International City,Arabic,Dubai,International City,367,26,7.08,43.07,63.87,0.323,0.935,10,Mixed Grill
RST00711,Masala Junction Marina,Indian,Dubai,Marina,346,39,11.27,42.19,250.24,0.358,0.808,10,Gulab Jamun
RST00717,Leila Restaurant Al Taawun,Lebanese,Sharjah,Al Taawun,403,42,10.42,44.1,56.21,0.356,0.844,10,Mezze Platter
RST00729,The Wing Co Al Jurf,American,Ajman,Al Jurf,367,39,10.63,43.56,60.89,0.371,0.704,10,Loaded Fries
RST00747,Al Safadi Muhaisnah,Arabic,Dubai,Muhaisnah,402,48,11.94,42.97,62.71,0.427,0.514,10,Hummus Platter
RST00748,Mezze House Al Taawun,Lebanese,Sharjah,Al Taawun,403,36,8.93,42.17,56.85,0.317,0.927,10,Knafeh
RST00767,Shake Shack Express Downtown,American,Dubai,Downtown,374,63,16.84,41.8,255.62,0.44,0.431,10,Onion Rings
RST00779,Desi Zaika Shahama,Pakistani,Abu Dhabi,Shahama,409,54,13.2,42.11,53.4,0.434,0.482,10,Chapli Kebab
RST00781,Bollywood Bites JLT,Indian,Dubai,JLT,366,40,10.93,41.45,117.87,0.335,0.88,10,Palak Paneer
RST00783,All American Diner International City,American,Dubai,International City,415,63,15.18,42.57,66.92,0.421,0.536,10,Crispy Chicken Sandwich
RST00784,Sarap Dito Saadiyat Island,Filipino,Abu Dhabi,Saadiyat Island,379,25,6.6,42.82,196.49,0.335,0.89,10,Lechon Kawali
RST00803,Mumbai Street Food Dubai Hills,Indian,Dubai,Dubai Hills,409,45,11.0,42.6,240.65,0.342,0.888,10,Mango Lassi
RST00824,Arabian Nights Kitchen Al Rashidiya,Arabic,Ajman,Al Rashidiya,385,68,17.66,44.63,61.86,0.498,0.247,10,Kabsa
RST00830,Five Guys Kitchen Al Zaab,American,Abu Dhabi,Al Zaab,345,28,8.12,40.86,59.99,0.347,0.806,10,BBQ Chicken Wings
RST00845,Shake Shack Express Marina,American,Dubai,Marina,392,53,13.52,41.58,251.9,0.415,0.544,10,Nashville Hot Tenders
RST00850,Five Guys Kitchen Downtown,American,Dubai,Downtown,389,37,9.51,41.79,261.25,0.339,0.828,10,Loaded Fries
RST00855,Jollibee Express Al Nahda,Filipino,Sharjah,Al Nahda,422,53,12.56,44.24,50.24,0.429,0.522,10,Kare Kare
RST00865,Green Valley Pakistani Downtown,Pakistani,Dubai,Downtown,381,51,13.39,43.15,221.62,0.366,0.736,10,Haleem
RST00867,Saffron Table Al Mushrif,Indian,Abu Dhabi,Al Mushrif,375,28,7.47,42.92,114.17,0.325,0.956,10,Chicken Tikka Masala
RST00876,Peshawar Wala Jumeirah Village Circle,Pakistani,Dubai,Jumeirah Village Circle,360,44,12.22,40.89,105.86,0.42,0.525,10,Haleem
RST00883,Lanka Bites Al Taawun,Sri Lankan,Sharjah,Al Taawun,399,36,9.02,41.87,48.75,0.361,0.825,3,Kottu Roti
RST00885,Pizza Express Dubai Business Bay,Italian,Dubai,Business Bay,387,45,11.63,43.2,137.08,0.368,0.759,10,Risotto ai Funghi
RST00898,Lutong Bahay Dubai Hills,Filipino,Dubai,Dubai Hills,404,47,11.63,43.62,198.96,0.369,0.757,10,Sisig Rice Bowl
RST00913,Il Pomodoro Business Bay,Italian,Dubai,Business Bay,363,29,7.99,42.5,141.37,0.356,0.817,10,Lasagne al Forno
RST00919,Suhoor Lounge Al Taawun,Arabic,Sharjah,Al Taawun,384,31,8.07,42.7,62.02,0.31,0.953,10,Dates & Karak
RST00932,Green Valley Pakistani Deira,Pakistani,Dubai,Deira,379,33,8.71,41.47,52.24,0.318,0.914,10,Mutton Biryani
RST00937,La Cucina Al Taawun,Italian,Sharjah,Al Taawun,388,48,12.37,41.75,70.19,0.426,0.536,10,Bruschetta
RST00961,Golden Curry JLT,Indian,Dubai,JLT,347,35,10.09,41.26,123.51,0.341,0.842,10,Mango Lassi
RST00970,BBQ Tonight Sports City,Pakistani,Dubai,Sports City,385,31,8.05,43.04,98.93,0.318,0.933,10,Nihari
RST00976,Saffron Table Corniche,Indian,Abu Dhabi,Corniche,375,29,7.73,43.7,247.66,0.328,0.893,10,Garlic Naan
RST00982,Bollywood Bites Saadiyat Island,Indian,Abu Dhabi,Saadiyat Island,377,41,10.88,42.65,243.44,0.398,0.638,10,Garlic Naan
RST00991,Bombay Kitchen Al Majaz,Indian,Sharjah,Al Majaz,369,32,8.67,42.13,57.27,0.324,0.934,10,Palak Paneer
RST00993,Al Fanar Al Taawun,Arabic,Sharjah,Al Taawun,350,45,12.86,43.38,67.37,0.385,0.711,10,Kabsa
RST00998,Zaatar w Zeit Al Majaz,Lebanese,Sharjah,Al Majaz,363,35,9.64,40.94,59.06,0.403,0.609,10,Fattoush Salad
RST01004,Golden Curry Festival City,Indian,Dubai,Festival City,348,39,11.21,43.06,254.46,0.345,0.834,10,Chicken Tikka Masala
RST01009,Byblos on the Sea Muwaileh,Lebanese,Sharjah,Muwaileh,409,60,14.67,42.85,57.27,0.431,0.48,10,Knafeh
RST01018,Al Dawaar Grill Khalifa City,Arabic,Abu Dhabi,Khalifa City,358,53,14.8,42.28,128.39,0.427,0.52,10,Dates & Karak
RST01044,Masala Junction Marina,Indian,Dubai,Marina,384,33,8.59,42.13,241.4,0.345,0.821,10,Garlic Naan
RST01046,Spice Route Palm Jumeirah,Indian,Dubai,Palm Jumeirah,381,49,12.86,42.14,233.54,0.421,0.537,10,Chicken Biryani
RST01048,Royal Biryani House Al Majaz,Indian,Sharjah,Al Majaz,358,33,9.22,41.73,54.85,0.385,0.682,10,Chicken Tikka Masala
RST01065,Mezze House International City,Lebanese,Dubai,International City,371,43,11.59,42.56,54.9,0.373,0.725,10,Shanklish Salad
RST01066,Islamabad Grill Jumeirah,Pakistani,Dubai,Jumeirah,397,46,11.59,42.55,103.12,0.4,0.646,10,Sheer Khurma
RST01090,Haleem Express Al Furjan,Pakistani,Dubai,Al Furjan,399,60,15.04,42.83,112.76,0.438,0.472,10,Mutton Biryani
RST01099,BBQ Smokehouse Al Zaab,American,Abu Dhabi,Al Zaab,412,54,13.11,44.47,62.53,0.365,0.735,10,Loaded Fries
RST01103,Namaste Kitchen Creek Harbour,Indian,Dubai,Creek Harbour,404,44,10.89,43.02,237.36,0.359,0.746,10,Palak Paneer
RST01114,Al Hamra Pakistani Oud Metha,Pakistani,Dubai,Oud Metha,399,31,7.77,41.64,103.57,0.357,0.766,10,Aloo Gosht
RST01120,Nihari House Shahama,Pakistani,Abu Dhabi,Shahama,425,29,6.82,42.06,54.99,0.346,0.871,10,Sheer Khurma
RST01128,Curry Leaf Mohammed Bin Zayed City,Indian,Abu Dhabi,Mohammed Bin Zayed City,387,45,11.63,43.86,56.32,0.425,0.537,10,Garlic Naan
RST01146,Ceylon Spice Sports City,Sri Lankan,Dubai,Sports City,385,37,9.61,42.82,92.16,0.341,0.849,3,Kottu Roti
RST01150,Al Fanar Al Furjan,Arabic,Dubai,Al Furjan,369,19,5.15,42.66,126.46,0.328,0.926,10,Hummus Platter
RST01153,Manila Garden Al Rashidiya,Filipino,Ajman,Al Rashidiya,400,38,9.5,42.49,48.99,0.329,0.903,10,Crispy Pata
RST01156,Golden Curry Al Zaab,Indian,Abu Dhabi,Al Zaab,420,55,13.1,41.62,59.75,0.385,0.607,10,Chicken Tikka Masala
RST01167,Tandoor House Palm Jumeirah,Indian,Dubai,Palm Jumeirah,347,36,10.37,41.8,233.45,0.323,0.895,10,Chicken Biryani
RST01168,Shake Shack Express DIFC,American,Dubai,DIFC,398,34,8.54,45.35,256.51,0.353,0.8,10,Chocolate Milkshake
RST01169,Mumbai Street Food Bur Dubai,Indian,Dubai,Bur Dubai,394,38,9.64,43.96,58.48,0.387,0.691,10,Butter Chicken
RST01172,Royal Biryani House Yas Island,Indian,Abu Dhabi,Yas Island,367,35,9.54,42.24,239.74,0.355,0.804,10,Garlic Naan
RST01192,Burger District Oud Metha,American,Dubai,Oud Metha,375,37,9.87,42.89,124.8,0.334,0.872,10,Nashville Hot Tenders
RST01193,All American Diner Muwaileh,American,Sharjah,Muwaileh,406,44,10.84,42.72,63.76,0.364,0.754,10,Classic Smash Burger
RST01198,Khaleeji Bites Dubai Hills,Arabic,Dubai,Dubai Hills,403,47,11.66,44.73,299.34,0.36,0.82,10,Machboos
RST01242,Suhoor Lounge Jumeirah,Arabic,Dubai,Jumeirah,373,35,9.38,42.42,137.37,0.33,0.871,10,Jareesh
RST01245,Maharaja Palace Al Nahda,Indian,Sharjah,Al Nahda,396,33,8.33,42.73,58.07,0.332,0.872,10,Palak Paneer
RST01250,Saffron Table Motor City,Indian,Dubai,Motor City,386,40,10.36,43.18,115.65,0.355,0.826,10,Palak Paneer
RST01264,Ceylon Spice Khalidiyah,Sri Lankan,Abu Dhabi,Khalidiyah,401,47,11.72,43.87,89.9,0.424,0.547,3,Rice & Curry
RST01265,Emirati Table Al Furjan,Arabic,Dubai,Al Furjan,366,53,14.48,44.02,128.65,0.447,0.426,10,Jareesh
RST01275,Emirati Table Khalifa City,Arabic,Abu Dhabi,Khalifa City,376,41,10.9,42.69,131.78,0.369,0.747,10,Dates & Karak
RST01290,Chai & Spice Al Raha Beach,Indian,Abu Dhabi,Al Raha Beach,399,61,15.29,42.4,241.27,0.428,0.532,10,Chicken Biryani
RST01304,Shawarma Station DIFC,Arabic,Dubai,DIFC,377,36,9.55,42.06,294.22,0.395,0.656,10,Jareesh
RST01309,Royal Biryani House Bur Dubai,Indian,Dubai,Bur Dubai,372,32,8.6,42.45,58.09,0.345,0.824,10,Palak Paneer
RST01318,Khaleeji Bites Karama,Arabic,Dubai,Karama,384,32,8.33,41.55,66.44,0.36,0.796,10,Jareesh
RST01325,Curry Leaf International City,Indian,Dubai,International City,381,28,7.35,43.78,59.73,0.327,0.947,10,Chicken Tikka Masala
RST01332,Colombo Kitchen Al Nahda,Sri Lankan,Sharjah,Al Nahda,395,63,15.95,41.32,47.29,0.432,0.482,3,Kottu Roti
RST01337,Nihari House Downtown,Pakistani,Dubai,Downtown,376,37,9.84,43.24,220.22,0.379,0.703,10,Aloo Gosht
RST01360,Al Waha Lebanese Satwa,Lebanese,Dubai,Satwa,402,42,10.45,43.87,56.25,0.383,0.73,10,Knafeh
RST01364,Khaleeji Bites Al Barsha,Arabic,Dubai,Al Barsha,369,38,10.3,41.77,129.23,0.35,0.811,10,Chicken Shawarma
RST01380,Pampanga Kitchen Garhoud,Filipino,Dubai,Garhoud,403,54,13.4,40.46,95.4,0.449,0.394,10,Sisig Rice Bowl
RST01381,Bombay Kitchen Oud Metha,Indian,Dubai,Oud Metha,379,45,11.87,44.33,117.94,0.382,0.705,10,Chicken Biryani
RST01384,Wok to Walk Al Taawun,Chinese,Sharjah,Al Taawun,361,31,8.59,42.42,56.88,0.331,0.932,10,Kung Pao Chicken
RST01386,Golden Curry Khalifa City,Indian,Abu Dhabi,Khalifa City,425,38,8.94,43.37,115.91,0.39,0.685,10,Palak Paneer
RST01397,Leila Restaurant Al Reef,Lebanese,Abu Dhabi,Al Reef,365,38,10.41,43.62,57.18,0.353,0.805,10,Fattoush Salad
RST01421,The Wing Co Jumeirah,American,Dubai,Jumeirah,382,39,10.21,42.75,116.99,0.336,0.859,10,Onion Rings
RST01425,Trattoria Roma Deira,Italian,Dubai,Deira,391,33,8.44,42.45,68.48,0.336,0.891,10,Chicken Parmigiana
RST01432,Pampanga Kitchen Al Zaab,Filipino,Abu Dhabi,Al Zaab,390,40,10.26,42.84,51.49,0.351,0.815,10,Sisig Rice Bowl
RST01445,Smash & Stack Oud Metha,American,Dubai,Oud Metha,355,45,12.68,41.92,125.27,0.407,0.592,10,Loaded Fries
RST01462,Yakitori Yoshi Al Majaz,Japanese,Sharjah,Al Majaz,375,39,10.4,42.28,78.04,0.374,0.736,10,Salmon Sushi Roll
RST01465,Royal Biryani House Bur Dubai,Indian,Dubai,Bur Dubai,389,36,9.25,41.92,57.06,0.335,0.868,10,Chicken Tikka Masala
RST01469,Smash & Stack Downtown,American,Dubai,Downtown,393,38,9.67,41.7,248.19,0.348,0.834,10,Philly Cheesesteak
RST01472,Tandoor House Al Raha Beach,Indian,Abu Dhabi,Al Raha Beach,396,35,8.84,43.33,242.69,0.358,0.77,10,Butter Chicken
RST01480,Bollywood Bites Al Furjan,Indian,Dubai,Al Furjan,387,43,11.11,43.46,115.74,0.357,0.793,10,Gulab Jamun
RST01481,Bombay Kitchen Al Barsha,Indian,Dubai,Al Barsha,404,72,17.82,44.51,119.35,0.496,0.255,10,Samosa (2pcs)
RST01495,Pasta Fresca Hamdan Street,Italian,Abu Dhabi,Hamdan Street,384,48,12.5,42.06,153.49,0.401,0.624,10,Lasagne al Forno
RST01503,Trattoria Roma Al Nahda,Italian,Sharjah,Al Nahda,356,45,12.64,43.5,70.25,0.378,0.723,10,Lasagne al Forno
RST01514,Royal Biryani House Palm Jumeirah,Indian,Dubai,Palm Jumeirah,411,56,13.63,42.88,239.85,0.411,0.608,10,Chicken Biryani
RST01516,Pizza Express Dubai Jumeirah,Italian,Dubai,Jumeirah,403,44,10.92,43.54,138.9,0.381,0.715,10,Risotto ai Funghi
RST01530,Fattoush Kitchen Al Reef,Lebanese,Abu Dhabi,Al Reef,367,21,5.72,40.66,54.88,0.334,0.898,10,Warak Dawali
RST01538,Peking House Deira,Chinese,Dubai,Deira,356,47,13.2,42.54,54.6,0.377,0.728,10,Fried Rice Special
RST01542,All American Diner Al Majaz,American,Sharjah,Al Majaz,411,31,7.54,42.85,61.34,0.317,0.92,10,Loaded Fries
RST01548,Sarap Dito Al Furjan,Filipino,Dubai,Al Furjan,397,31,7.81,40.78,98.87,0.404,0.597,10,Sinigang na Baboy
RST01555,Yakitori Yoshi Dubai South,Japanese,Dubai,Dubai South,415,48,11.57,43.28,77.77,0.357,0.798,10,Dragon Roll
RST01563,Lutong Bahay Al Taawun,Filipino,Sharjah,Al Taawun,386,46,11.92,43.98,49.43,0.422,0.554,10,Sinigang na Baboy
