user_id,total_orders,avg_order_value,total_spend,total_cancellations,cancellation_rate_pct,weekend_orders,ramadan_orders,avg_delivery_duration,avg_risk_score,user_subscription,city,payment_method,churn_risk,top_cuisine
USR008497,28,98.46,2756.93,3,10.71,11,3,44.43,0.391,0,Abu Dhabi,Apple Pay,0,Indian
USR008500,29,121.63,3527.31,8,27.59,12,2,40.4,0.374,0,Sharjah,In-App Wallet,0,Indian
USR008511,18,109.17,1965.02,3,16.67,3,2,39.77,0.345,0,Abu Dhabi,Apple Pay,1,Indian
USR008512,25,124.72,3117.97,3,12.0,5,2,42.24,0.372,0,Dubai,Apple Pay,0,Indian
USR008515,29,88.33,2561.59,5,17.24,12,2,49.28,0.411,0,Dubai,Credit Card,0,Indian
USR008516,32,129.86,4155.53,3,9.38,12,1,40.73,0.379,0,Dubai,Apple Pay,0,Indian
USR008519,30,126.91,3807.31,4,13.33,7,2,43.9,0.357,0,Sharjah,Apple Pay,0,Indian
USR008533,24,139.66,3351.89,2,8.33,3,3,41.04,0.385,1,Dubai,Credit Card,0,Pakistani
USR008542,28,110.92,3105.72,7,25.0,7,3,44.93,0.392,0,Dubai,In-App Wallet,0,Filipino
USR008547,24,136.66,3279.92,0,0.0,6,0,42.55,0.367,0,Sharjah,Apple Pay,0,Indian
USR008551,32,148.35,4747.12,1,3.13,7,0,45.67,0.345,0,Sharjah,In-App Wallet,0,Italian
USR008557,36,124.7,4489.32,6,16.67,12,4,45.08,0.392,1,Dubai,Credit Card,0,Indian
USR008576,17,118.56,2015.58,3,17.65,5,1,37.62,0.369,1,Dubai,Debit Card,0,Indian
USR008578,17,146.23,2485.94,0,0.0,4,1,38.73,0.362,1,Dubai,Credit Card,0,Indian
USR008581,29,119.26,3458.45,3,10.34,5,2,37.86,0.356,0,Ajman,Apple Pay,0,Indian
USR008582,31,110.18,3415.53,5,16.13,8,1,51.88,0.413,1,Dubai,Credit Card,0,Indian
USR008586,19,120.27,2285.12,2,10.53,9,2,38.16,0.35,1,Sharjah,Apple Pay,1,Indian
USR008589,26,128.22,3333.66,4,15.38,7,4,43.4,0.374,0,Abu Dhabi,In-App Wallet,0,Indian
USR008597,31,114.75,3557.33,1,3.23,8,2,38.8,0.375,1,Sharjah,Credit Card,0,Indian
USR008598,21,108.83,2285.39,5,23.81,5,2,47.75,0.38,0,Dubai,Credit Card,0,Indian
USR008601,37,106.97,3958.0,4,10.81,14,6,44.92,0.381,0,Sharjah,Credit Card,0,Indian
USR008605,30,138.91,4167.18,2,6.67,12,7,43.25,0.356,1,Sharjah,Apple Pay,0,Indian
USR008609,26,153.47,3990.34,4,15.38,6,2,38.08,0.327,0,Dubai,Credit Card,0,Filipino
USR008616,24,104.51,2508.16,0,0.0,6,2,44.25,0.384,1,Sharjah,Apple Pay,0,Indian
USR008617,26,114.68,2981.68,2,7.69,7,2,43.44,0.375,1,Dubai,Apple Pay,0,Indian
USR008618,15,165.43,2481.48,0,0.0,5,1,44.95,0.361,1,Sharjah,Debit Card,1,Indian
USR008621,16,75.66,1210.54,2,12.5,5,2,34.88,0.392,0,Abu Dhabi,Apple Pay,1,Indian
USR008627,21,125.92,2644.22,1,4.76,3,0,42.6,0.399,1,Abu Dhabi,Apple Pay,0,Arabic
USR008631,33,124.37,4104.34,3,9.09,11,4,43.69,0.376,1,Dubai,Apple Pay,0,Indian
USR008632,28,103.99,2911.8,2,7.14,11,2,43.03,0.359,1,Abu Dhabi,Debit Card,0,Indian
USR008633,28,169.21,4737.9,2,7.14,8,1,41.75,0.36,1,Dubai,Credit Card,0,Chinese
USR008642,19,160.18,3043.51,4,21.05,3,2,44.67,0.371,0,Dubai,In-App Wallet,1,Indian
USR008654,20,116.03,2320.65,2,10.0,8,2,42.86,0.363,0,Sharjah,Apple Pay,1,Indian
USR008657,27,133.48,3603.85,2,7.41,7,4,43.03,0.387,0,Dubai,Apple Pay,0,Indian
USR008663,38,147.82,5617.02,5,13.16,6,4,45.61,0.383,1,Dubai,Apple Pay,0,Indian
USR008667,27,133.61,3607.47,3,11.11,7,2,47.05,0.414,1,Sharjah,Credit Card,0,American
USR008669,30,129.59,3887.62,7,23.33,10,3,39.71,0.375,0,Dubai,Credit Card,0,Indian
USR008670,25,120.55,3013.75,1,4.0,12,1,43.25,0.366,1,Dubai,In-App Wallet,0,Pakistani
USR008672,32,125.88,4028.09,6,18.75,11,3,43.13,0.368,0,Dubai,Credit Card,0,Indian
USR008679,21,96.46,2025.58,1,4.76,7,4,46.59,0.375,0,Abu Dhabi,Apple Pay,0,American
USR008680,32,149.26,4776.42,4,12.5,12,0,42.71,0.392,1,Dubai,Apple Pay,0,Indian
USR008685,35,141.71,4960.0,3,8.57,18,3,50.92,0.418,1,Sharjah,Apple Pay,0,Indian
USR008691,25,146.61,3665.23,3,12.0,6,3,46.36,0.386,0,Sharjah,Apple Pay,0,Indian
USR008693,34,120.66,4102.35,3,8.82,11,3,39.83,0.353,1,Dubai,Credit Card,0,Indian
USR008697,33,131.16,4328.4,2,6.06,10,4,43.78,0.368,1,Dubai,Credit Card,0,Indian
USR008701,30,103.06,3091.75,4,13.33,4,3,41.33,0.382,1,Abu Dhabi,Apple Pay,0,Lebanese
USR008704,27,141.29,3814.89,2,7.41,7,1,48.61,0.383,1,Dubai,In-App Wallet,0,Indian
USR008705,16,106.54,1704.63,1,6.25,4,1,42.54,0.37,1,Abu Dhabi,Apple Pay,1,Indian
USR008708,28,118.18,3308.93,2,7.14,11,2,41.58,0.375,1,Ajman,Credit Card,0,Indian
USR008709,30,134.46,4033.82,2,6.67,6,2,37.57,0.398,1,Dubai,Credit Card,0,Indian
USR008710,21,91.77,1927.22,4,19.05,6,2,38.9,0.347,1,Dubai,In-App Wallet,0,Indian
USR008712,23,150.53,3462.3,0,0.0,7,7,42.28,0.391,1,Dubai,Apple Pay,1,Indian
USR008717,26,127.44,3313.44,6,23.08,11,2,40.97,0.377,1,Dubai,Credit Card,0,Indian
USR008722,25,157.4,3934.88,6,24.0,8,2,42.48,0.453,0,Dubai,Credit Card,0,Indian
USR008724,36,137.17,4938.11,5,13.89,12,1,47.26,0.409,0,Dubai,Apple Pay,0,Indian
USR008736,14,88.05,1232.7,2,14.29,5,1,50.61,0.439,0,Dubai,Apple Pay,1,Indian
USR008738,36,102.64,3694.97,7,19.44,13,2,42.5,0.37,1,Ajman,Apple Pay,0,Indian
USR008741,27,120.98,3266.57,6,22.22,10,4,43.63,0.365,0,Dubai,Apple Pay,0,Indian
USR008742,31,104.12,3227.73,3,9.68,8,4,40.18,0.353,1,Dubai,Credit Card,0,Indian
USR008745,29,166.43,4826.39,0,0.0,7,2,38.64,0.364,0,Abu Dhabi,Credit Card,0,Indian
USR008747,15,169.14,2537.05,2,13.33,7,2,42.39,0.382,0,Abu Dhabi,Debit Card,1,Indian
USR008751,24,111.24,2669.7,2,8.33,7,3,41.66,0.389,0,Dubai,Apple Pay,0,Filipino
USR008765,34,135.88,4619.77,3,8.82,9,3,44.11,0.381,1,Dubai,Credit Card,0,Indian
USR008770,30,132.15,3964.64,5,16.67,8,4,39.83,0.366,0,Dubai,Apple Pay,0,Indian
USR008771,33,121.19,3999.38,1,3.03,15,4,41.47,0.346,0,Dubai,Apple Pay,0,American
USR008776,39,101.71,3966.82,3,7.69,14,2,45.72,0.391,0,Dubai,Apple Pay,0,Indian
USR008785,12,115.71,1388.48,1,8.33,4,1,43.31,0.33,0,Dubai,Apple Pay,1,Arabic
USR008786,34,131.27,4463.19,2,5.88,16,2,39.01,0.386,0,Sharjah,Debit Card,0,Indian
USR008787,34,146.28,4973.59,1,2.94,6,4,40.54,0.362,0,Dubai,Credit Card,0,Indian
USR008788,28,85.42,2391.71,3,10.71,10,2,45.57,0.377,1,Ajman,In-App Wallet,0,Indian
USR008793,26,119.56,3108.6,2,7.69,8,4,51.83,0.41,1,Dubai,Credit Card,0,Indian
USR008794,30,110.91,3327.45,3,10.0,6,1,46.13,0.403,1,Dubai,Credit Card,0,Indian
USR008803,19,107.98,2051.53,3,15.79,10,3,41.39,0.354,0,Sharjah,Debit Card,1,Indian
USR008807,25,142.64,3566.0,2,8.0,6,0,43.23,0.375,0,Dubai,Credit Card,0,Indian
USR008809,21,145.01,3045.29,1,4.76,3,2,47.51,0.395,1,Dubai,Debit Card,0,Indian
USR008814,23,119.54,2749.36,1,4.35,4,3,43.6,0.391,1,Dubai,In-App Wallet,0,Indian
USR008815,22,132.16,2907.48,5,22.73,10,0,42.46,0.361,1,Dubai,Apple Pay,0,Indian
USR008824,35,132.31,4630.74,4,11.43,6,1,44.49,0.363,0,Abu Dhabi,Apple Pay,0,Indian
USR008835,25,106.43,2660.81,0,0.0,4,1,45.26,0.322,1,Dubai,Apple Pay,0,Lebanese
USR008837,15,186.27,2794.03,2,13.33,5,2,43.7,0.406,1,Abu Dhabi,Credit Card,1,Arabic
USR008843,11,78.21,860.29,4,36.36,4,3,33.3,0.345,1,Sharjah,Credit Card,1,Chinese
USR008844,24,114.74,2753.8,4,16.67,6,3,42.72,0.367,1,Dubai,Apple Pay,0,Indian
USR008853,25,150.66,3766.53,1,4.0,6,2,39.31,0.395,1,Dubai,Apple Pay,0,American
USR008857,25,115.27,2881.86,5,20.0,8,1,42.36,0.393,1,Dubai,Debit Card,0,Indian
USR008867,33,120.26,3968.6,2,6.06,12,2,37.46,0.368,0,Sharjah,Apple Pay,0,Indian
USR008868,25,104.94,2623.46,5,20.0,5,1,44.26,0.381,0,Sharjah,Credit Card,0,Indian
USR008870,30,102.67,3080.18,5,16.67,6,5,40.1,0.341,0,Dubai,Apple Pay,0,Pakistani
USR008871,29,129.57,3757.43,4,13.79,9,1,48.23,0.397,1,Abu Dhabi,Apple Pay,0,Indian
USR008875,26,124.92,3247.88,4,15.38,6,7,42.52,0.395,1,Dubai,Apple Pay,0,Indian
USR008880,11,166.71,1833.82,1,9.09,5,2,39.37,0.356,1,Dubai,Debit Card,1,Chinese
USR008888,12,164.32,1971.83,1,8.33,4,2,42.77,0.382,1,Sharjah,Debit Card,1,Indian
USR008889,34,115.67,3932.74,6,17.65,10,0,39.75,0.367,1,Dubai,Credit Card,0,Indian
USR008901,21,169.44,3558.29,0,0.0,10,2,45.22,0.353,0,Sharjah,Apple Pay,1,Indian
USR008909,25,144.35,3608.76,3,12.0,5,4,45.77,0.369,1,Abu Dhabi,Apple Pay,0,Indian
USR008913,25,96.91,2422.71,4,16.0,14,1,39.78,0.381,0,Dubai,Credit Card,0,Indian
USR008923,20,92.1,1841.93,3,15.0,3,3,44.61,0.434,0,Sharjah,Apple Pay,1,Indian
USR008927,22,140.52,3091.34,3,13.64,6,4,48.14,0.377,1,Sharjah,Apple Pay,1,Indian
USR008929,24,125.54,3012.98,1,4.17,4,1,39.7,0.362,1,Dubai,Credit Card,0,Indian
USR008937,25,112.27,2806.79,0,0.0,5,3,44.97,0.379,0,Dubai,Debit Card,0,Indian
USR008939,19,76.82,1459.59,2,10.53,3,6,49.16,0.372,0,Abu Dhabi,Credit Card,1,Indian
USR008942,13,90.62,1178.01,1,7.69,6,0,35.18,0.338,0,Sharjah,Credit Card,1,Indian
USR008947,23,125.21,2879.94,1,4.35,8,1,46.6,0.383,1,Dubai,Apple Pay,0,Indian
USR008949,15,84.65,1269.76,4,26.67,4,3,38.28,0.368,1,Dubai,Apple Pay,1,Indian
USR008951,20,123.75,2474.9,2,10.0,5,1,45.61,0.38,1,Sharjah,Apple Pay,0,Indian
USR008959,26,128.42,3338.89,1,3.85,9,1,48.02,0.347,1,Dubai,Apple Pay,0,Japanese
USR008961,29,119.31,3460.09,3,10.34,8,2,39.08,0.362,1,Dubai,Credit Card,0,Indian
USR008962,29,148.99,4320.67,4,13.79,10,3,47.13,0.413,1,Dubai,In-App Wallet,0,Filipino
USR008975,30,114.66,3439.73,2,6.67,8,4,42.81,0.368,1,Dubai,Apple Pay,0,Indian
USR008978,23,90.41,2079.4,2,8.7,9,2,44.58,0.331,1,Dubai,Credit Card,0,Indian
USR008991,25,141.32,3533.09,3,12.0,12,3,38.82,0.36,1,Abu Dhabi,Credit Card,0,Pakistani
USR008993,8,119.88,959.07,1,12.5,1,2,43.35,0.412,0,Dubai,In-App Wallet,1,American
USR009000,22,98.26,2161.77,3,13.64,4,1,41.15,0.359,0,Dubai,Apple Pay,0,Indian
USR009001,23,161.07,3704.53,3,13.04,9,2,38.12,0.344,0,Ajman,In-App Wallet,0,Indian
USR009006,14,102.25,1431.51,2,14.29,3,4,46.22,0.351,1,Dubai,Credit Card,1,Indian
USR009011,36,129.68,4668.44,2,5.56,7,4,43.49,0.379,1,Dubai,Apple Pay,0,Arabic
USR009012,23,112.2,2580.56,0,0.0,6,1,37.66,0.393,1,Dubai,Apple Pay,0,Indian
USR009013,24,142.38,3417.2,6,25.0,5,3,49.09,0.353,0,Dubai,Credit Card,0,Indian
USR009031,18,171.48,3086.69,1,5.56,4,2,40.78,0.37,1,Dubai,Credit Card,1,Indian
USR009041,11,145.96,1605.53,1,9.09,1,2,34.86,0.343,1,Sharjah,Credit Card,1,Indian
USR009043,23,88.32,2031.46,2,8.7,5,4,47.87,0.385,1,Sharjah,Credit Card,0,Arabic
USR009046,35,153.91,5386.81,4,11.43,8,1,42.31,0.372,1,Sharjah,Apple Pay,0,Indian
USR009053,31,124.39,3856.04,0,0.0,8,1,41.77,0.34,1,Sharjah,Credit Card,0,Indian
USR009064,19,183.74,3491.12,3,15.79,7,0,40.81,0.38,1,Dubai,In-App Wallet,0,Indian
USR009066,28,93.06,2605.58,3,10.71,9,2,46.88,0.421,1,Dubai,Apple Pay,0,Indian
USR009067,43,140.04,6021.55,4,9.3,14,4,43.22,0.385,0,Dubai,Credit Card,0,Indian
USR009068,24,90.36,2168.53,0,0.0,6,2,52.97,0.412,1,Dubai,In-App Wallet,0,Indian
USR009070,26,118.02,3068.63,2,7.69,2,2,42.96,0.386,0,Dubai,Apple Pay,0,Indian
USR009071,25,109.2,2729.96,6,24.0,10,1,41.95,0.384,1,Ajman,Apple Pay,0,Indian
USR009077,33,132.31,4366.2,4,12.12,12,3,44.29,0.341,1,Dubai,Credit Card,0,Indian
USR009081,33,120.76,3985.04,1,3.03,11,3,43.87,0.385,0,Dubai,Apple Pay,0,Pakistani
USR009089,43,114.1,4906.42,3,6.98,17,1,44.0,0.375,0,Abu Dhabi,Apple Pay,0,Indian
USR009093,33,114.87,3790.59,4,12.12,7,1,39.6,0.39,1,Dubai,Debit Card,0,Indian
USR009098,26,127.39,3312.11,5,19.23,12,2,42.15,0.362,1,Dubai,Credit Card,0,Indian
USR009099,21,115.49,2425.32,2,9.52,8,2,47.19,0.397,0,Dubai,In-App Wallet,0,Indian
USR009102,28,118.06,3305.62,5,17.86,9,3,48.15,0.39,1,Abu Dhabi,Apple Pay,0,Indian
USR009104,25,147.44,3686.05,2,8.0,8,3,44.44,0.416,0,Dubai,Credit Card,0,American
USR009108,40,138.63,5545.34,4,10.0,10,5,44.98,0.398,0,Abu Dhabi,Apple Pay,0,Filipino
USR009114,31,122.94,3811.02,2,6.45,9,3,42.32,0.349,0,Sharjah,Apple Pay,0,Arabic
USR009115,24,162.25,3894.06,0,0.0,5,2,43.77,0.405,0,Dubai,Apple Pay,0,Filipino
USR009118,33,120.09,3963.08,4,12.12,10,1,42.08,0.367,1,Dubai,Credit Card,0,Filipino
USR009125,24,95.68,2296.37,3,12.5,8,2,39.49,0.413,0,Dubai,In-App Wallet,0,Indian
USR009129,25,111.51,2787.78,0,0.0,10,4,46.51,0.356,1,Sharjah,Apple Pay,0,Pakistani
USR009139,27,90.08,2432.2,3,11.11,4,1,45.16,0.395,1,Dubai,Apple Pay,0,Indian
USR009141,19,121.83,2314.69,1,5.26,5,4,36.58,0.393,1,Dubai,Credit Card,1,Pakistani
USR009148,33,108.38,3576.42,5,15.15,12,5,43.26,0.373,1,Abu Dhabi,Apple Pay,0,Indian
USR009162,17,78.31,1331.22,2,11.76,8,2,44.45,0.377,0,Dubai,Apple Pay,1,Indian
USR009163,27,134.39,3628.56,1,3.7,9,4,45.26,0.375,0,Dubai,In-App Wallet,0,Indian
USR009166,29,111.31,3227.91,6,20.69,11,1,44.25,0.357,0,Abu Dhabi,Debit Card,0,Indian
USR009167,19,129.58,2462.07,1,5.26,6,2,41.43,0.359,1,Dubai,Debit Card,1,Chinese
USR009172,32,123.78,3960.86,4,12.5,8,3,46.15,0.372,1,Dubai,Credit Card,0,Indian
USR009178,17,86.72,1474.32,0,0.0,1,6,45.13,0.357,1,Dubai,Apple Pay,0,Indian
USR009184,21,85.64,1798.45,3,14.29,6,0,45.41,0.342,1,Sharjah,Apple Pay,0,American
USR009186,22,116.86,2570.86,1,4.55,5,0,48.65,0.423,0,Sharjah,Credit Card,0,Indian
USR009197,31,119.98,3719.4,3,9.68,9,3,42.11,0.349,0,Dubai,Credit Card,0,Indian
USR009206,38,150.92,5734.94,2,5.26,12,3,51.72,0.393,1,Dubai,Debit Card,0,Indian
USR009210,11,92.27,1014.93,0,0.0,2,1,34.93,0.34,1,Ajman,In-App Wallet,1,Filipino
USR009214,26,123.38,3207.98,3,11.54,7,0,42.78,0.383,1,Dubai,Credit Card,0,Indian
USR009215,15,67.46,1011.95,1,6.67,7,2,39.9,0.381,0,Sharjah,Credit Card,0,Indian
USR009226,35,128.61,4501.43,6,17.14,11,3,43.13,0.348,1,Abu Dhabi,Credit Card,0,Indian
USR009229,31,132.93,4120.87,1,3.23,10,3,40.92,0.367,1,Sharjah,In-App Wallet,0,Indian
USR009232,31,93.43,2896.36,2,6.45,11,2,40.06,0.373,0,Dubai,In-App Wallet,0,Indian
USR009236,29,116.96,3391.82,5,17.24,7,3,46.12,0.386,1,Dubai,Credit Card,0,Indian
USR009242,16,129.1,2065.66,1,6.25,4,4,36.44,0.381,1,Sharjah,Credit Card,1,Indian
USR009245,13,147.71,1920.17,1,7.69,2,2,37.12,0.343,0,Dubai,Apple Pay,1,Arabic
USR009248,17,88.37,1502.28,2,11.76,4,3,43.63,0.39,0,Abu Dhabi,Credit Card,1,Indian
USR009255,27,103.34,2790.09,1,3.7,11,4,43.07,0.354,1,Ajman,Apple Pay,0,Arabic
USR009258,26,157.23,4088.05,5,19.23,3,3,47.11,0.37,1,Dubai,Debit Card,0,Indian
USR009265,27,105.09,2837.51,1,3.7,8,1,41.4,0.389,1,Dubai,In-App Wallet,0,Indian
USR009276,28,92.72,2596.02,2,7.14,7,2,40.48,0.381,0,Dubai,Credit Card,0,Indian
USR009280,28,121.95,3414.5,3,10.71,7,1,47.89,0.339,1,Sharjah,In-App Wallet,0,Indian
USR009285,22,115.29,2536.32,2,9.09,8,2,43.55,0.379,1,Dubai,Credit Card,0,Indian
USR009286,16,109.57,1753.08,1,6.25,3,2,45.23,0.363,0,Dubai,Debit Card,1,Arabic
USR009291,18,147.85,2661.37,2,11.11,6,1,39.61,0.374,0,Dubai,Credit Card,1,Indian
USR009293,27,121.16,3271.33,3,11.11,9,1,44.13,0.379,1,Dubai,Credit Card,0,Indian
USR009295,16,141.22,2259.44,2,12.5,6,3,44.23,0.376,1,Abu Dhabi,Apple Pay,1,Chinese
USR009296,10,112.34,1123.42,0,0.0,2,3,43.37,0.386,1,Dubai,Credit Card,1,Arabic
USR009300,25,155.94,3898.52,2,8.0,6,2,40.82,0.371,0,Dubai,Credit Card,0,Indian
USR009306,19,138.94,2639.79,6,31.58,3,2,48.27,0.436,1,Sharjah,Credit Card,0,Indian
USR009309,25,104.1,2602.57,2,8.0,6,3,45.53,0.367,1,Dubai,Apple Pay,0,Arabic
USR009314,23,123.11,2831.43,3,13.04,7,6,43.07,0.414,0,Dubai,Credit Card,0,Indian
USR009316,24,106.25,2550.04,4,16.67,7,2,38.05,0.364,1,Abu Dhabi,Apple Pay,0,Pakistani
USR009318,23,124.4,2861.2,5,21.74,6,3,44.6,0.386,0,Dubai,Debit Card,0,Indian
USR009319,15,112.14,1682.1,0,0.0,7,3,40.19,0.346,1,Dubai,Debit Card,1,Indian
USR009321,14,116.01,1624.12,1,7.14,3,2,40.38,0.345,0,Dubai,In-App Wallet,1,Indian
USR009324,38,106.51,4047.35,2,5.26,10,4,42.6,0.347,1,Ajman,Credit Card,0,Arabic
USR009326,38,112.81,4286.84,5,13.16,13,2,47.04,0.373,1,Dubai,Debit Card,0,Indian
USR009327,28,166.39,4658.78,2,7.14,12,2,46.69,0.347,0,Abu Dhabi,In-App Wallet,0,Indian
USR009331,21,109.73,2304.42,2,9.52,7,2,35.34,0.356,0,Sharjah,Apple Pay,0,Arabic
USR009341,18,123.05,2214.95,4,22.22,4,5,40.9,0.332,1,Abu Dhabi,Credit Card,1,Indian
USR009344,22,110.47,2430.39,1,4.55,3,1,49.92,0.389,1,Dubai,Credit Card,0,Indian
USR009346,32,130.28,4168.81,4,12.5,14,1,43.33,0.371,0,Dubai,Credit Card,0,Indian
USR009350,25,114.46,2861.49,1,4.0,4,2,51.18,0.412,1,Sharjah,Apple Pay,0,Lebanese
USR009351,20,112.85,2257.07,4,20.0,6,0,35.42,0.405,0,Abu Dhabi,In-App Wallet,0,American
USR009352,23,129.61,2980.96,2,8.7,4,2,47.37,0.392,0,Dubai,Credit Card,0,Indian
USR009355,32,111.41,3565.02,3,9.38,10,6,45.62,0.394,1,Dubai,In-App Wallet,0,Indian
USR009357,20,169.33,3386.59,1,5.0,5,3,52.5,0.394,1,Dubai,Credit Card,0,Arabic
USR009358,23,151.24,3478.55,1,4.35,4,2,44.48,0.431,0,Dubai,Apple Pay,0,Indian
USR009363,13,100.96,1312.51,1,7.69,2,3,48.36,0.391,1,Dubai,Apple Pay,1,Indian
USR009365,30,140.5,4215.07,5,16.67,7,4,44.77,0.363,1,Dubai,In-App Wallet,0,Indian
USR009366,17,90.31,1535.21,1,5.88,5,2,37.88,0.352,0,Dubai,Credit Card,1,Indian
USR009367,35,125.02,4375.55,6,17.14,9,2,42.51,0.401,1,Dubai,Credit Card,0,Indian
USR009368,22,111.61,2455.31,3,13.64,5,0,48.6,0.372,1,Dubai,Apple Pay,0,Indian
USR009372,13,165.72,2154.36,2,15.38,1,2,37.05,0.37,0,Sharjah,Credit Card,1,Arabic
USR009373,24,114.98,2759.5,2,8.33,8,4,39.96,0.388,0,Dubai,Apple Pay,0,Indian
USR009374,13,210.46,2735.94,5,38.46,3,4,42.35,0.356,0,Dubai,Credit Card,1,Indian
USR009375,8,114.63,917.02,1,12.5,1,0,42.78,0.363,0,Abu Dhabi,In-App Wallet,1,Arabic
USR009377,31,110.63,3429.39,4,12.9,9,3,46.72,0.414,1,Sharjah,Apple Pay,0,Indian
USR009381,17,145.39,2471.69,3,17.65,3,3,38.75,0.37,1,Dubai,Apple Pay,1,Pakistani
USR009385,25,107.85,2696.3,5,20.0,5,3,42.78,0.402,1,Ajman,Credit Card,0,Indian
USR009396,32,126.63,4052.02,7,21.88,5,1,36.28,0.367,1,Dubai,Credit Card,0,Indian
USR009401,29,175.78,5097.66,5,17.24,6,3,38.22,0.392,0,Dubai,In-App Wallet,0,Pakistani
USR009404,24,142.34,3416.08,7,29.17,8,1,40.83,0.38,1,Abu Dhabi,Credit Card,0,Indian
USR009407,21,94.21,1978.35,3,14.29,9,3,44.27,0.372,0,Sharjah,Credit Card,0,American
USR009409,27,145.92,3939.81,3,11.11,10,2,44.14,0.412,1,Dubai,In-App Wallet,0,Indian
USR009410,21,100.58,2112.2,1,4.76,4,2,45.48,0.365,1,Abu Dhabi,Credit Card,0,Indian
USR009412,31,171.07,5303.27,1,3.23,7,3,40.32,0.392,1,Dubai,Credit Card,0,Indian
USR009424,24,89.25,2141.9,2,8.33,7,0,45.09,0.403,1,Dubai,Apple Pay,0,Indian
USR009430,10,123.92,1239.16,1,10.0,2,0,48.62,0.389,1,Dubai,In-App Wallet,1,Japanese
USR009431,15,120.0,1799.93,1,6.67,4,2,48.68,0.372,0,Dubai,Apple Pay,1,Indian
USR009434,30,120.28,3608.41,7,23.33,8,3,44.24,0.416,1,Dubai,Credit Card,0,Indian
USR009437,36,139.91,5036.86,1,2.78,12,3,41.26,0.351,1,Abu Dhabi,Debit Card,0,Indian
USR009449,33,131.12,4326.9,2,6.06,7,1,39.49,0.371,1,Dubai,Apple Pay,0,Indian
USR009453,17,194.46,3305.83,1,5.88,6,4,40.14,0.365,0,Sharjah,Apple Pay,1,Indian
USR009457,18,116.26,2092.74,6,33.33,4,1,47.42,0.375,1,Dubai,In-App Wallet,1,Indian
USR009460,31,139.49,4324.13,6,19.35,8,5,46.17,0.394,0,Dubai,Credit Card,0,Indian
USR009466,33,119.88,3955.88,1,3.03,16,2,42.1,0.392,0,Sharjah,Credit Card,0,Indian
USR009484,16,75.94,1215.07,1,6.25,5,1,52.25,0.387,1,Sharjah,Apple Pay,1,Filipino
USR009485,18,96.74,1741.39,1,5.56,2,2,41.51,0.399,1,Dubai,Apple Pay,1,Arabic
USR009486,26,112.09,2914.27,0,0.0,10,2,43.77,0.359,1,Abu Dhabi,Credit Card,0,Indian
USR009489,22,111.95,2462.79,3,13.64,9,1,42.8,0.357,1,Dubai,Apple Pay,0,Indian
USR009499,26,99.22,2579.67,4,15.38,9,4,46.22,0.367,1,Dubai,Credit Card,0,Indian
USR009500,24,119.5,2868.03,2,8.33,10,1,44.8,0.368,1,Abu Dhabi,Apple Pay,0,Indian
USR009502,31,86.36,2677.12,3,9.68,11,4,38.0,0.357,1,Dubai,Apple Pay,0,Indian
USR009507,17,111.6,1897.16,3,17.65,3,3,33.59,0.365,1,Abu Dhabi,Apple Pay,1,American
USR009510,36,136.16,4901.68,1,2.78,10,4,43.27,0.379,1,Dubai,Apple Pay,0,Indian
USR009511,18,106.69,1920.47,4,22.22,5,3,39.75,0.412,1,Dubai,Credit Card,1,Arabic
USR009512,37,115.32,4266.78,7,18.92,12,2,46.88,0.368,1,Dubai,Credit Card,0,Indian
USR009515,35,133.79,4682.81,7,20.0,10,5,41.72,0.34,1,Dubai,Apple Pay,0,Indian
USR009522,21,119.0,2498.94,4,19.05,9,1,40.81,0.352,0,Ajman,Debit Card,0,Arabic
USR009523,34,138.88,4721.88,4,11.76,12,0,43.66,0.392,1,Dubai,Credit Card,0,Indian
USR009528,24,134.17,3219.97,3,12.5,5,1,44.18,0.352,0,Abu Dhabi,Apple Pay,0,Indian
USR009530,21,99.36,2086.55,3,14.29,3,2,36.3,0.348,0,Dubai,Apple Pay,0,Pakistani
USR009531,9,169.42,1524.8,3,33.33,4,1,55.08,0.42,1,Dubai,Apple Pay,1,American
USR009532,12,141.21,1694.55,4,33.33,5,1,41.42,0.362,0,Dubai,Debit Card,1,Chinese
USR009533,27,152.96,4129.89,1,3.7,8,0,46.25,0.384,1,Dubai,Apple Pay,0,Indian
USR009534,14,117.91,1650.74,2,14.29,3,3,37.03,0.338,1,Dubai,Credit Card,1,American
USR009538,33,144.71,4775.36,5,15.15,9,5,39.84,0.393,1,Dubai,Credit Card,0,Indian
USR009539,28,116.61,3265.02,4,14.29,8,4,44.09,0.39,1,Ajman,Credit Card,0,Indian
USR009546,34,109.55,3724.74,3,8.82,13,5,46.0,0.374,0,Dubai,Credit Card,0,Indian
USR009547,27,119.07,3215.01,3,11.11,7,1,36.01,0.365,0,Sharjah,In-App Wallet,0,Indian
USR009549,24,161.73,3881.49,3,12.5,9,3,45.71,0.387,0,Dubai,Credit Card,0,Indian
USR009558,30,122.89,3686.59,1,3.33,11,2,49.72,0.41,1,Sharjah,Credit Card,0,Indian
USR009564,32,137.09,4386.95,3,9.38,6,0,43.76,0.399,0,Dubai,In-App Wallet,0,Indian
USR009567,23,126.13,2901.02,0,0.0,6,4,37.0,0.391,0,Abu Dhabi,Credit Card,0,Indian
